Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
237214,34in Ultrawide Monitor,1,379.99,08/26/19 17:55,"908 Madison St, San Francisco, CA 94016"
237215,Google Phone,1,600,08/27/19 10:58,"352 12th St, Atlanta, GA 30301"
237216,Wired Headphones,1,11.99,08/11/19 15:36,"441 5th St, Los Angeles, CA 90001"
237217,27in 4K Gaming Monitor,1,389.99,08/20/19 21:21,"881 Main St, San Francisco, CA 94016"
237218,iPhone,1,700,08/07/19 15:45,"492 Spruce St, San Francisco, CA 94016"
237218,Lightning Charging Cable,1,14.95,08/07/19 15:45,"492 Spruce St, San Francisco, CA 94016"
237219,Wired Headphones,1,11.99,08/23/19 19:23,"421 River St, San Francisco, CA 94016"
237220,Lightning Charging Cable,1,14.95,08/04/19 09:23,"710 10th St, Portland, OR 97035"
237221,AA Batteries (4-pack),2,3.84,08/10/19 09:57,"536 Hill St, New York City, NY 10001"
237222,AA Batteries (4-pack),1,3.84,08/05/19 16:43,"777 Highland St, Los Angeles, CA 90001"
237223,AAA Batteries (4-pack),3,2.99,08/22/19 15:06,"953 Elm St, Austin, TX 73301"
237224,Apple Airpods Headphones,1,150,08/18/19 13:33,"774 11th St, New York City, NY 10001"
237225,Bose SoundSport Headphones,1,99.99,08/14/19 19:22,"215 10th St, Seattle, WA 98101"
237226,Bose SoundSport Headphones,1,99.99,08/23/19 11:39,"314 Highland St, Portland, OR 97035"
237227,ThinkPad Laptop,1,999.99,08/15/19 08:18,"179 Cherry St, Los Angeles, CA 90001"
237228,Google Phone,1,600,08/07/19 22:18,"945 Spruce St, San Francisco, CA 94016"
237229,Lightning Charging Cable,1,14.95,08/29/19 12:39,"629 Cherry St, Portland, OR 97035"
237230,Wired Headphones,1,11.99,08/19/19 21:01,"38 13th St, Dallas, TX 75001"
237231,34in Ultrawide Monitor,1,379.99,08/27/19 12:05,"635 Willow St, Boston, MA 02215"
237232,Bose SoundSport Headphones,1,99.99,08/31/19 11:00,"136 Highland St, Boston, MA 02215"
237232,AAA Batteries (4-pack),1,2.99,08/31/19 11:00,"136 Highland St, Boston, MA 02215"
237233,34in Ultrawide Monitor,1,379.99,08/17/19 02:40,"962 7th St, Boston, MA 02215"
237234,Apple Airpods Headphones,1,150,08/16/19 14:32,"822 9th St, San Francisco, CA 94016"
237235,Apple Airpods Headphones,1,150,08/12/19 21:16,"529 Chestnut St, San Francisco, CA 94016"
237236,USB-C Charging Cable,1,11.95,08/29/19 08:06,"127 Cedar St, Los Angeles, CA 90001"
237237,Lightning Charging Cable,2,14.95,08/13/19 15:06,"143 Spruce St, Atlanta, GA 30301"
237238,Lightning Charging Cable,1,14.95,08/25/19 13:06,"407 Washington St, Dallas, TX 75001"
237239,Bose SoundSport Headphones,1,99.99,08/18/19 21:08,"230 Maple St, Seattle, WA 98101"
237240,USB-C Charging Cable,1,11.95,08/30/19 11:55,"901 Cherry St, San Francisco, CA 94016"
237241,iPhone,1,700,08/20/19 16:21,"402 1st St, Austin, TX 73301"
237242,27in FHD Monitor,1,149.99,08/30/19 15:57,"956 Washington St, Los Angeles, CA 90001"
237243,Macbook Pro Laptop,1,1700,08/06/19 19:49,"684 Cherry St, Austin, TX 73301"
237244,Lightning Charging Cable,1,14.95,08/15/19 10:35,"304 Jefferson St, Austin, TX 73301"
237245,AAA Batteries (4-pack),1,2.99,08/02/19 19:24,"276 Wilson St, Boston, MA 02215"
237245,AA Batteries (4-pack),1,3.84,08/02/19 19:24,"276 Wilson St, Boston, MA 02215"
237246,Lightning Charging Cable,1,14.95,08/06/19 16:08,"137 Ridge St, New York City, NY 10001"
237247,Google Phone,1,600,08/17/19 21:05,"526 River St, San Francisco, CA 94016"
237248,AAA Batteries (4-pack),1,2.99,08/28/19 19:02,"319 Lake St, New York City, NY 10001"
237249,AA Batteries (4-pack),1,3.84,08/13/19 21:57,"768 Lake St, Seattle, WA 98101"
237250,Apple Airpods Headphones,1,150,08/15/19 15:52,"606 Willow St, Portland, ME 04101"
237251,iPhone,1,700,08/30/19 11:18,"542 River St, New York City, NY 10001"
237251,Wired Headphones,1,11.99,08/30/19 11:18,"542 River St, New York City, NY 10001"
237252,Lightning Charging Cable,1,14.95,08/19/19 10:59,"199 Forest St, New York City, NY 10001"
237253,USB-C Charging Cable,1,11.95,08/02/19 10:50,"351 Walnut St, New York City, NY 10001"
237254,ThinkPad Laptop,1,999.99,08/07/19 20:03,"547 Jefferson St, Dallas, TX 75001"
237255,USB-C Charging Cable,1,11.95,08/26/19 15:08,"540 Main St, New York City, NY 10001"
237256,AAA Batteries (4-pack),1,2.99,08/02/19 15:27,"578 Highland St, Atlanta, GA 30301"
237257,Lightning Charging Cable,1,14.95,08/11/19 12:50,"278 9th St, Los Angeles, CA 90001"
237258,AA Batteries (4-pack),1,3.84,08/12/19 07:10,"672 South St, Dallas, TX 75001"
237259,20in Monitor,1,109.99,08/25/19 21:56,"734 Jefferson St, San Francisco, CA 94016"
237260,Bose SoundSport Headphones,1,99.99,08/30/19 19:48,"389 1st St, Los Angeles, CA 90001"
237261,USB-C Charging Cable,1,11.95,08/25/19 21:20,"102 Elm St, Atlanta, GA 30301"
237261,Apple Airpods Headphones,1,150,08/25/19 21:20,"102 Elm St, Atlanta, GA 30301"
237262,AA Batteries (4-pack),1,3.84,08/17/19 07:54,"87 6th St, Los Angeles, CA 90001"
237263,ThinkPad Laptop,1,999.99,08/04/19 12:21,"809 Cedar St, Dallas, TX 75001"
237264,ThinkPad Laptop,1,999.99,08/20/19 08:12,"943 Wilson St, San Francisco, CA 94016"
237265,Apple Airpods Headphones,1,150,08/03/19 14:02,"666 Madison St, Los Angeles, CA 90001"
237266,AA Batteries (4-pack),1,3.84,08/29/19 16:12,"134 5th St, Seattle, WA 98101"
237267,iPhone,1,700,08/17/19 17:11,"368 Wilson St, New York City, NY 10001"
237267,Wired Headphones,1,11.99,08/17/19 17:11,"368 Wilson St, New York City, NY 10001"
237268,27in 4K Gaming Monitor,1,389.99,08/24/19 15:16,"513 Hill St, Dallas, TX 75001"
237269,LG Washing Machine,1,600.0,08/04/19 13:22,"72 Lincoln St, Los Angeles, CA 90001"
237270,AA Batteries (4-pack),2,3.84,08/12/19 10:14,"194 Pine St, Portland, OR 97035"
237271,USB-C Charging Cable,1,11.95,08/22/19 10:57,"369 Spruce St, San Francisco, CA 94016"
237272,AA Batteries (4-pack),2,3.84,08/22/19 06:21,"52 Washington St, Atlanta, GA 30301"
237273,Wired Headphones,1,11.99,08/13/19 21:58,"752 Jackson St, Dallas, TX 75001"
237274,Bose SoundSport Headphones,1,99.99,08/11/19 12:28,"494 Madison St, San Francisco, CA 94016"
237275,USB-C Charging Cable,1,11.95,08/13/19 20:22,"358 5th St, San Francisco, CA 94016"
237276,Lightning Charging Cable,1,14.95,08/22/19 10:43,"446 2nd St, Boston, MA 02215"
237276,Lightning Charging Cable,1,14.95,08/22/19 10:43,"446 2nd St, Boston, MA 02215"
237277,Lightning Charging Cable,1,14.95,08/02/19 21:15,"11 Ridge St, New York City, NY 10001"
237278,Bose SoundSport Headphones,1,99.99,08/24/19 10:50,"108 1st St, San Francisco, CA 94016"
237279,AAA Batteries (4-pack),1,2.99,08/02/19 21:47,"59 Forest St, San Francisco, CA 94016"
237280,Wired Headphones,1,11.99,08/13/19 07:52,"171 5th St, Atlanta, GA 30301"
237281,27in FHD Monitor,1,149.99,08/31/19 13:25,"883 Spruce St, Seattle, WA 98101"
237282,Apple Airpods Headphones,1,150,08/17/19 10:56,"469 Main St, Dallas, TX 75001"
237283,Apple Airpods Headphones,1,150,08/15/19 13:57,"314 12th St, San Francisco, CA 94016"
237284,Bose SoundSport Headphones,1,99.99,08/25/19 12:53,"960 Lake St, Boston, MA 02215"
237285,ThinkPad Laptop,1,999.99,08/05/19 20:30,"516 Spruce St, Boston, MA 02215"
237286,Macbook Pro Laptop,1,1700,08/13/19 21:34,"902 Madison St, Boston, MA 02215"
237287,Apple Airpods Headphones,1,150,08/21/19 19:19,"418 Maple St, San Francisco, CA 94016"
237288,Google Phone,1,600,08/20/19 14:33,"45 6th St, San Francisco, CA 94016"
237288,Wired Headphones,1,11.99,08/20/19 14:33,"45 6th St, San Francisco, CA 94016"
237289,Bose SoundSport Headphones,1,99.99,08/25/19 14:20,"120 Center St, San Francisco, CA 94016"
237290,Vareebadd Phone,1,400,08/21/19 15:16,"926 Ridge St, Dallas, TX 75001"
237291,Apple Airpods Headphones,1,150,08/09/19 22:00,"777 10th St, San Francisco, CA 94016"
237292,Flatscreen TV,1,300,08/09/19 20:58,"349 Maple St, Los Angeles, CA 90001"
237293,USB-C Charging Cable,1,11.95,08/19/19 19:59,"61 Pine St, Los Angeles, CA 90001"
237294,Apple Airpods Headphones,1,150,08/19/19 10:37,"726 Main St, Boston, MA 02215"
237295,AAA Batteries (4-pack),1,2.99,08/24/19 11:59,"935 Cherry St, Boston, MA 02215"
237295,27in FHD Monitor,1,149.99,08/24/19 11:59,"935 Cherry St, Boston, MA 02215"
237296,AA Batteries (4-pack),2,3.84,08/10/19 18:53,"124 Adams St, San Francisco, CA 94016"
237297,USB-C Charging Cable,3,11.95,08/16/19 21:16,"566 Adams St, San Francisco, CA 94016"
237298,Flatscreen TV,1,300,08/04/19 10:54,"318 Elm St, Dallas, TX 75001"
237298,USB-C Charging Cable,1,11.95,08/04/19 10:54,"318 Elm St, Dallas, TX 75001"
237299,USB-C Charging Cable,1,11.95,08/01/19 12:36,"961 River St, Austin, TX 73301"
237299,Wired Headphones,1,11.99,08/01/19 12:36,"961 River St, Austin, TX 73301"
237300,Wired Headphones,1,11.99,08/10/19 11:28,"247 Madison St, New York City, NY 10001"
237301,Macbook Pro Laptop,1,1700,08/24/19 22:45,"348 Pine St, Seattle, WA 98101"
237302,Wired Headphones,1,11.99,08/07/19 12:49,"215 Sunset St, New York City, NY 10001"
237303,27in FHD Monitor,1,149.99,08/06/19 18:27,"365 6th St, San Francisco, CA 94016"
237304,Lightning Charging Cable,1,14.95,08/27/19 09:13,"472 Lake St, Dallas, TX 75001"
237305,Wired Headphones,1,11.99,08/24/19 22:04,"787 Center St, San Francisco, CA 94016"
237306,iPhone,1,700,08/10/19 14:24,"121 14th St, Boston, MA 02215"
237307,Wired Headphones,1,11.99,08/06/19 23:54,"2 Hill St, New York City, NY 10001"
237308,20in Monitor,1,109.99,08/27/19 14:58,"556 Church St, San Francisco, CA 94016"
237309,27in 4K Gaming Monitor,1,389.99,08/25/19 21:53,"468 Forest St, Boston, MA 02215"
237310,Wired Headphones,1,11.99,08/24/19 02:01,"601 Chestnut St, Portland, OR 97035"
237311,USB-C Charging Cable,1,11.95,08/09/19 21:45,"423 Walnut St, Portland, OR 97035"
237312,LG Washing Machine,1,600.0,08/16/19 07:38,"767 5th St, Boston, MA 02215"
237313,AAA Batteries (4-pack),2,2.99,08/14/19 16:40,"581 Maple St, San Francisco, CA 94016"
237314,Wired Headphones,1,11.99,08/02/19 19:54,"62 Dogwood St, Dallas, TX 75001"
237315,Lightning Charging Cable,1,14.95,08/11/19 10:11,"493 13th St, San Francisco, CA 94016"
237316,Bose SoundSport Headphones,1,99.99,08/05/19 21:54,"677 Meadow St, Boston, MA 02215"
237317,Apple Airpods Headphones,1,150,08/16/19 14:03,"532 Spruce St, Seattle, WA 98101"
237318,34in Ultrawide Monitor,1,379.99,08/10/19 17:15,"123 Dogwood St, San Francisco, CA 94016"
237319,Google Phone,1,600,08/02/19 15:19,"696 Center St, San Francisco, CA 94016"
237319,USB-C Charging Cable,1,11.95,08/02/19 15:19,"696 Center St, San Francisco, CA 94016"
237320,Google Phone,1,600,08/27/19 12:54,"281 South St, Portland, OR 97035"
237321,ThinkPad Laptop,1,999.99,08/11/19 07:31,"695 Jackson St, San Francisco, CA 94016"
237322,Lightning Charging Cable,1,14.95,08/04/19 20:52,"109 Lakeview St, Dallas, TX 75001"
237323,Lightning Charging Cable,1,14.95,08/19/19 00:16,"664 Park St, Austin, TX 73301"
237324,Apple Airpods Headphones,1,150,08/27/19 12:44,"627 4th St, Boston, MA 02215"
237325,Apple Airpods Headphones,1,150,08/24/19 23:49,"799 Park St, San Francisco, CA 94016"
237326,Apple Airpods Headphones,1,150,08/07/19 16:54,"653 Walnut St, Dallas, TX 75001"
237327,34in Ultrawide Monitor,1,379.99,08/14/19 14:45,"245 Maple St, New York City, NY 10001"
237328,USB-C Charging Cable,1,11.95,08/05/19 16:25,"644 Sunset St, Boston, MA 02215"
237329,Bose SoundSport Headphones,1,99.99,08/25/19 02:30,"878 9th St, San Francisco, CA 94016"
237330,AAA Batteries (4-pack),1,2.99,08/06/19 13:34,"85 13th St, Los Angeles, CA 90001"
237331,Lightning Charging Cable,1,14.95,08/18/19 14:34,"358 Park St, San Francisco, CA 94016"
237332,AAA Batteries (4-pack),1,2.99,08/19/19 13:03,"357 Cherry St, Dallas, TX 75001"
237333,Wired Headphones,1,11.99,08/18/19 18:32,"514 12th St, San Francisco, CA 94016"
237334,Lightning Charging Cable,1,14.95,08/16/19 07:24,"465 Dogwood St, Atlanta, GA 30301"
237335,Apple Airpods Headphones,1,150,08/10/19 21:31,"306 Madison St, New York City, NY 10001"
237336,Wired Headphones,1,11.99,08/28/19 13:43,"496 Church St, San Francisco, CA 94016"
237337,Wired Headphones,1,11.99,08/22/19 22:05,"858 Meadow St, New York City, NY 10001"
237338,AA Batteries (4-pack),1,3.84,08/23/19 17:03,"543 7th St, San Francisco, CA 94016"
237338,27in FHD Monitor,1,149.99,08/23/19 17:03,"543 7th St, San Francisco, CA 94016"
237339,AAA Batteries (4-pack),1,2.99,08/04/19 19:44,"539 Willow St, Atlanta, GA 30301"
237340,Lightning Charging Cable,1,14.95,08/07/19 08:28,"613 Pine St, New York City, NY 10001"
237341,USB-C Charging Cable,1,11.95,08/03/19 21:02,"770 Park St, Los Angeles, CA 90001"
237342,27in FHD Monitor,1,149.99,08/09/19 23:35,"593 4th St, Seattle, WA 98101"
237343,AA Batteries (4-pack),1,3.84,08/07/19 20:11,"937 Forest St, Boston, MA 02215"
237344,Wired Headphones,1,11.99,08/15/19 22:11,"768 Lakeview St, Portland, ME 04101"
237345,20in Monitor,1,109.99,08/06/19 22:59,"86 2nd St, Seattle, WA 98101"
237346,USB-C Charging Cable,2,11.95,08/12/19 20:33,"924 14th St, Austin, TX 73301"
237347,USB-C Charging Cable,1,11.95,08/27/19 07:58,"392 10th St, Atlanta, GA 30301"
237348,AA Batteries (4-pack),1,3.84,08/29/19 09:55,"782 Hickory St, Portland, ME 04101"
237349,USB-C Charging Cable,1,11.95,08/30/19 15:00,"307 Chestnut St, Los Angeles, CA 90001"
237350,Bose SoundSport Headphones,1,99.99,08/14/19 18:23,"24 8th St, Portland, OR 97035"
237351,27in FHD Monitor,1,149.99,08/13/19 21:32,"515 Hickory St, San Francisco, CA 94016"
237352,Wired Headphones,1,11.99,08/21/19 14:08,"761 11th St, San Francisco, CA 94016"
237353,Lightning Charging Cable,1,14.95,08/25/19 17:51,"674 7th St, San Francisco, CA 94016"
237354,20in Monitor,1,109.99,08/31/19 12:07,"747 South St, Los Angeles, CA 90001"
237355,AAA Batteries (4-pack),1,2.99,08/09/19 10:01,"285 Lakeview St, Portland, OR 97035"
237356,USB-C Charging Cable,1,11.95,08/15/19 09:11,"179 Johnson St, Dallas, TX 75001"
237357,Lightning Charging Cable,1,14.95,08/19/19 12:03,"903 Church St, San Francisco, CA 94016"
237358,ThinkPad Laptop,1,999.99,08/13/19 19:01,"952 Highland St, San Francisco, CA 94016"
237359,USB-C Charging Cable,1,11.95,08/29/19 07:55,"919 Johnson St, San Francisco, CA 94016"
237360,iPhone,1,700,08/26/19 20:01,"891 12th St, Los Angeles, CA 90001"
237361,USB-C Charging Cable,1,11.95,08/27/19 15:56,"352 Sunset St, Portland, OR 97035"
237362,Lightning Charging Cable,2,14.95,08/28/19 14:44,"859 River St, Seattle, WA 98101"
237363,USB-C Charging Cable,3,11.95,08/26/19 13:08,"717 Park St, Los Angeles, CA 90001"
237364,USB-C Charging Cable,1,11.95,08/13/19 20:07,"554 11th St, San Francisco, CA 94016"
237365,Lightning Charging Cable,1,14.95,08/03/19 23:20,"605 Johnson St, Dallas, TX 75001"
237366,Flatscreen TV,1,300,08/08/19 18:10,"752 Center St, Seattle, WA 98101"
237367,Apple Airpods Headphones,1,150,08/28/19 15:32,"370 North St, San Francisco, CA 94016"
237368,Apple Airpods Headphones,1,150,08/09/19 17:38,"147 Hickory St, Los Angeles, CA 90001"
237369,USB-C Charging Cable,1,11.95,08/28/19 11:39,"104 Center St, Dallas, TX 75001"
237370,Apple Airpods Headphones,1,150,08/25/19 17:20,"172 13th St, Atlanta, GA 30301"
237371,Lightning Charging Cable,1,14.95,08/22/19 23:00,"791 Madison St, New York City, NY 10001"
237372,Wired Headphones,1,11.99,08/09/19 15:58,"760 West St, New York City, NY 10001"
237373,AAA Batteries (4-pack),1,2.99,08/08/19 21:38,"417 Meadow St, San Francisco, CA 94016"
237374,AAA Batteries (4-pack),1,2.99,08/01/19 10:56,"611 Forest St, San Francisco, CA 94016"
237375,USB-C Charging Cable,1,11.95,08/04/19 16:17,"784 Sunset St, Seattle, WA 98101"
237376,USB-C Charging Cable,1,11.95,08/31/19 14:04,"270 4th St, Atlanta, GA 30301"
237377,Bose SoundSport Headphones,1,99.99,08/31/19 17:12,"604 Chestnut St, San Francisco, CA 94016"
237378,34in Ultrawide Monitor,1,379.99,08/26/19 09:13,"741 13th St, San Francisco, CA 94016"
237379,AA Batteries (4-pack),1,3.84,08/01/19 09:35,"381 Willow St, Atlanta, GA 30301"
237380,Bose SoundSport Headphones,1,99.99,08/24/19 10:41,"162 2nd St, Seattle, WA 98101"
237381,USB-C Charging Cable,1,11.95,08/11/19 21:25,"466 1st St, New York City, NY 10001"
237382,27in 4K Gaming Monitor,1,389.99,08/10/19 16:56,"118 5th St, Seattle, WA 98101"
237383,Lightning Charging Cable,1,14.95,08/21/19 08:48,"608 South St, Portland, OR 97035"
237384,Wired Headphones,1,11.99,08/12/19 16:53,"985 Maple St, Seattle, WA 98101"
237385,Macbook Pro Laptop,1,1700,08/04/19 11:33,"40 Adams St, Portland, OR 97035"
237386,USB-C Charging Cable,2,11.95,08/05/19 14:15,"845 Willow St, Portland, OR 97035"
237387,Macbook Pro Laptop,1,1700,08/10/19 11:14,"320 Center St, New York City, NY 10001"
237388,USB-C Charging Cable,1,11.95,08/30/19 11:05,"491 5th St, San Francisco, CA 94016"
237389,AA Batteries (4-pack),1,3.84,08/01/19 13:17,"263 13th St, New York City, NY 10001"
237390,34in Ultrawide Monitor,1,379.99,08/04/19 07:30,"294 Wilson St, Austin, TX 73301"
237391,AAA Batteries (4-pack),1,2.99,08/11/19 12:01,"854 10th St, Los Angeles, CA 90001"
237392,27in FHD Monitor,1,149.99,08/04/19 20:30,"866 Jackson St, Austin, TX 73301"
237393,AAA Batteries (4-pack),1,2.99,08/09/19 20:49,"473 Jefferson St, San Francisco, CA 94016"
237394,USB-C Charging Cable,1,11.95,08/27/19 17:27,"975 Cedar St, Atlanta, GA 30301"
237395,AA Batteries (4-pack),1,3.84,08/26/19 16:56,"3 2nd St, San Francisco, CA 94016"
237396,27in FHD Monitor,1,149.99,08/04/19 15:41,"289 Lakeview St, Seattle, WA 98101"
237396,Bose SoundSport Headphones,1,99.99,08/04/19 15:41,"289 Lakeview St, Seattle, WA 98101"
237397,AAA Batteries (4-pack),1,2.99,08/10/19 09:01,"185 Lincoln St, Los Angeles, CA 90001"
237398,Lightning Charging Cable,1,14.95,08/20/19 20:41,"10 4th St, Seattle, WA 98101"
237399,Flatscreen TV,1,300,08/28/19 17:32,"434 12th St, Seattle, WA 98101"
237400,Flatscreen TV,1,300,08/31/19 15:07,"588 Jefferson St, New York City, NY 10001"
237401,USB-C Charging Cable,1,11.95,08/11/19 12:44,"356 Ridge St, San Francisco, CA 94016"
237402,USB-C Charging Cable,1,11.95,08/06/19 20:25,"409 12th St, Los Angeles, CA 90001"
237403,Lightning Charging Cable,1,14.95,08/31/19 10:06,"181 Elm St, San Francisco, CA 94016"
237404,Apple Airpods Headphones,1,150,08/24/19 13:52,"710 Lakeview St, Atlanta, GA 30301"
237405,27in 4K Gaming Monitor,1,389.99,08/15/19 10:52,"415 Ridge St, San Francisco, CA 94016"
237406,Wired Headphones,1,11.99,08/25/19 16:23,"155 Lincoln St, New York City, NY 10001"
237407,AAA Batteries (4-pack),1,2.99,08/24/19 23:56,"605 Elm St, New York City, NY 10001"
237408,Lightning Charging Cable,1,14.95,08/10/19 19:18,"455 Hill St, Dallas, TX 75001"
237409,Bose SoundSport Headphones,1,99.99,08/13/19 11:27,"906 8th St, San Francisco, CA 94016"
237410,AAA Batteries (4-pack),1,2.99,08/26/19 16:14,"737 North St, Los Angeles, CA 90001"
237411,Apple Airpods Headphones,1,150,08/23/19 18:08,"143 9th St, San Francisco, CA 94016"
237412,Google Phone,1,600,08/02/19 10:48,"720 Chestnut St, San Francisco, CA 94016"
237413,AAA Batteries (4-pack),2,2.99,08/08/19 08:53,"626 13th St, Los Angeles, CA 90001"
237414,Macbook Pro Laptop,1,1700,08/25/19 17:16,"111 Lincoln St, Seattle, WA 98101"
237415,Apple Airpods Headphones,1,150,08/12/19 15:09,"815 4th St, Atlanta, GA 30301"
237416,iPhone,1,700,08/18/19 16:30,"176 6th St, San Francisco, CA 94016"
237417,Apple Airpods Headphones,1,150,08/05/19 16:00,"260 Lake St, Atlanta, GA 30301"
237418,Wired Headphones,1,11.99,08/07/19 14:23,"305 Spruce St, Portland, ME 04101"
237419,Lightning Charging Cable,1,14.95,08/27/19 17:57,"151 River St, Los Angeles, CA 90001"
237420,AAA Batteries (4-pack),1,2.99,08/16/19 10:57,"87 Meadow St, Dallas, TX 75001"
237421,Flatscreen TV,1,300,08/11/19 14:21,"717 7th St, San Francisco, CA 94016"
237422,LG Dryer,1,600.0,08/04/19 18:00,"306 West St, New York City, NY 10001"
237423,27in 4K Gaming Monitor,1,389.99,08/23/19 15:39,"82 Walnut St, Dallas, TX 75001"
237424,34in Ultrawide Monitor,1,379.99,08/20/19 20:05,"369 4th St, Los Angeles, CA 90001"
237425,Google Phone,1,600,08/14/19 05:36,"224 2nd St, Boston, MA 02215"
237426,AA Batteries (4-pack),1,3.84,08/31/19 09:28,"352 12th St, Los Angeles, CA 90001"
237427,Wired Headphones,1,11.99,08/15/19 15:14,"416 Washington St, Portland, ME 04101"
237428,34in Ultrawide Monitor,1,379.99,08/22/19 12:23,"115 6th St, Los Angeles, CA 90001"
237429,Apple Airpods Headphones,1,150,08/23/19 13:48,"497 Jefferson St, San Francisco, CA 94016"
237430,27in 4K Gaming Monitor,1,389.99,08/03/19 09:39,"384 Johnson St, New York City, NY 10001"
237430,Lightning Charging Cable,1,14.95,08/03/19 09:39,"384 Johnson St, New York City, NY 10001"
237431,Lightning Charging Cable,1,14.95,08/21/19 21:15,"386 Meadow St, Dallas, TX 75001"
237432,USB-C Charging Cable,1,11.95,08/02/19 09:53,"506 12th St, San Francisco, CA 94016"
237433,AA Batteries (4-pack),2,3.84,08/02/19 13:57,"819 Spruce St, San Francisco, CA 94016"
237434,AA Batteries (4-pack),1,3.84,08/31/19 12:34,"551 West St, Atlanta, GA 30301"
237435,USB-C Charging Cable,1,11.95,08/21/19 18:46,"499 6th St, Atlanta, GA 30301"
237436,USB-C Charging Cable,1,11.95,08/18/19 19:41,"83 2nd St, Dallas, TX 75001"
237437,AAA Batteries (4-pack),2,2.99,08/23/19 19:14,"496 Main St, Seattle, WA 98101"
237438,27in 4K Gaming Monitor,1,389.99,08/08/19 15:09,"496 South St, Dallas, TX 75001"
237439,Bose SoundSport Headphones,1,99.99,08/07/19 14:26,"675 Lake St, Los Angeles, CA 90001"
237440,AAA Batteries (4-pack),1,2.99,08/11/19 19:50,"775 8th St, Portland, OR 97035"
